,dataset,model,layers,mean_accuracy,mean_weights
974,RAVDESS,WAV2VEC2_BASE,6,58.50000083446503,"[0.10580431 0.10407434 0.12149709 0.14255651 0.1588513  0.18833094
 0.17888553]"
975,RAVDESS,WAV2VEC2_BASE,7,61.16666495800018,"[0.09079013 0.08504795 0.09774454 0.11473811 0.13112744 0.16293393
 0.16139779 0.15622009]"
976,RAVDESS,WAV2VEC2_BASE,8,57.83333480358124,"[0.08132604 0.07312354 0.08266446 0.09529628 0.11175738 0.1433088
 0.13930018 0.1411842  0.13203911]"
977,RAVDESS,WAV2VEC2_BASE,9,61.000001430511475,"[0.07354935 0.06625514 0.07439097 0.08407989 0.09857867 0.13020697
 0.12478113 0.12885563 0.12544288 0.0938594 ]"
978,RAVDESS,WAV2VEC2_BASE,10,60.33333241939545,"[0.06815352 0.06127308 0.06805839 0.07700554 0.09121504 0.12258584
 0.11594747 0.11887883 0.1173835  0.09275275 0.06674604]"
979,RAVDESS,WAV2VEC2_BASE,11,60.333335399627686,"[0.0634326  0.05653426 0.06466018 0.0730851  0.08706178 0.11634266
 0.11119007 0.11193635 0.11309506 0.08891916 0.06652767 0.04721519]"
980,RAVDESS,WAV2VEC2_BASE,12,60.83333492279053,"[0.05979807 0.05361134 0.06163825 0.06804112 0.08115264 0.1106898
 0.10615687 0.10765852 0.10758675 0.08597129 0.06323864 0.0445918
 0.04986493]"
981,RAVDESS,WAV2VEC2_LARGE,0,55.83333373069763,[array([1.])]
982,RAVDESS,WAV2VEC2_LARGE,1,62.99999952316284,[0.3329218 0.6670782]
983,RAVDESS,WAV2VEC2_LARGE,2,60.1666659116745,[0.20169648 0.37024076 0.42806275]
984,RAVDESS,WAV2VEC2_LARGE,3,61.16666793823242,[0.15325087 0.21710976 0.29192129 0.33771807]
985,RAVDESS,WAV2VEC2_LARGE,4,58.166664838790894,[0.11797708 0.15272263 0.20338406 0.25480942 0.27110681]
986,RAVDESS,WAV2VEC2_LARGE,5,60.83333492279053,[0.09597952 0.11909969 0.14999713 0.19381542 0.23410885 0.20699936]
987,RAVDESS,WAV2VEC2_LARGE,6,61.33333146572113,"[0.08052897 0.09879116 0.11768012 0.15389999 0.18470663 0.18862604
 0.17576707]"
988,RAVDESS,WAV2VEC2_LARGE,7,60.16666889190674,"[0.07139211 0.08468735 0.09314212 0.11827095 0.14460943 0.16472781
 0.16618536 0.15698485]"
989,RAVDESS,WAV2VEC2_LARGE,8,61.666667461395264,"[0.06467679 0.0736699  0.0788925  0.09554945 0.11310054 0.13362179
 0.14741944 0.15794769 0.1351219 ]"
990,RAVDESS,WAV2VEC2_LARGE,9,62.33333349227905,"[0.05764171 0.06736175 0.06896134 0.08155005 0.09266493 0.10920165
 0.12988884 0.14301539 0.13230903 0.1174053 ]"
991,RAVDESS,WAV2VEC2_LARGE,10,62.166666984558105,"[0.05232854 0.06198565 0.06180795 0.07119217 0.0787102  0.0923095
 0.11593075 0.12808028 0.1209433  0.11705666 0.09965505]"
992,RAVDESS,WAV2VEC2_LARGE,11,64.16666805744171,"[0.04847218 0.05754695 0.05677486 0.06282179 0.06846434 0.07902511
 0.10273747 0.11543806 0.1088424  0.11035554 0.10073975 0.08878152]"
993,RAVDESS,WAV2VEC2_LARGE,12,62.99999952316284,"[0.04483945 0.05349036 0.05164389 0.05721038 0.06175603 0.0703847
 0.09498293 0.10545072 0.10089692 0.10209241 0.09501313 0.08948243
 0.07275669]"
994,RAVDESS,WAV2VEC2_LARGE,13,65.00000059604645,"[0.04163961 0.04990037 0.04820815 0.05296616 0.05728228 0.06284811
 0.08870229 0.09903149 0.09414371 0.09459583 0.08700923 0.08449339
 0.07698584 0.06219348]"
995,RAVDESS,WAV2VEC2_LARGE,14,66.50000214576721,"[0.03856477 0.04844378 0.04567211 0.04859379 0.0520446  0.05784301
 0.07768099 0.09316956 0.08732996 0.09087544 0.08062121 0.07879613
 0.07470788 0.06500818 0.06064858]"
996,RAVDESS,WAV2VEC2_LARGE,15,67.33333468437195,"[0.03675903 0.04534069 0.04323591 0.04561736 0.04784331 0.05202167
 0.06905616 0.08514385 0.08276458 0.0841505  0.0764927  0.07360362
 0.07147881 0.06455116 0.06308081 0.05885981]"
997,RAVDESS,WAV2VEC2_LARGE,16,69.16666626930237,"[0.0345973  0.04231197 0.04157895 0.043111   0.04519174 0.04795394
 0.06068253 0.07641374 0.07757122 0.08065872 0.07373371 0.06820914
 0.06660053 0.06164813 0.06081014 0.05952858 0.05939867]"
998,RAVDESS,WAV2VEC2_LARGE,17,67.00000166893005,"[0.03314176 0.04080307 0.03940528 0.04096762 0.04192217 0.04391474
 0.05451123 0.06918035 0.06964067 0.07270386 0.06996017 0.06599529
 0.06368717 0.05840495 0.05815064 0.05819824 0.06265598 0.05675684]"
999,RAVDESS,WAV2VEC2_LARGE,18,67.9999977350235,"[0.03142404 0.03894139 0.03708967 0.03837074 0.03986355 0.04172055
 0.05153519 0.06537374 0.06529444 0.06690438 0.06495705 0.06150661
 0.06074584 0.05558215 0.05541806 0.05699878 0.06219536 0.0627399
 0.04333857]"
1000,RAVDESS,WAV2VEC2_LARGE,19,68.66666674613953,"[0.03002335 0.03663759 0.03472491 0.03555179 0.03662343 0.037222
 0.04665419 0.05856457 0.05965894 0.06321019 0.06342747 0.05959264
 0.05900829 0.0539817  0.05414562 0.05540204 0.0615629  0.06295908
 0.05125579 0.03979352]"
1001,RAVDESS,WAV2VEC2_LARGE,20,66.49999916553497,"[0.02901909 0.03506193 0.03221005 0.03340146 0.03448344 0.03506229
 0.04350323 0.05479885 0.05643792 0.05866754 0.06152014 0.05783498
 0.05652439 0.05214675 0.05188816 0.05291299 0.05904799 0.06219663
 0.05296856 0.045666   0.03464757]"
1002,RAVDESS,WAV2VEC2_LARGE,21,66.8333351612091,"[0.02757819 0.0330404  0.03055562 0.03230326 0.03332383 0.03379164
 0.0421839  0.05473874 0.05447212 0.05659417 0.05904852 0.05744851
 0.05475124 0.05121894 0.0501731  0.05121958 0.05664619 0.05751919
 0.05108511 0.04613924 0.03509084 0.03107765]"
1003,RAVDESS,WAV2VEC2_LARGE,22,66.33333563804626,"[0.02607646 0.03235864 0.02976017 0.03055477 0.03197671 0.0324761
 0.04200589 0.05357642 0.05277065 0.05485704 0.05743946 0.05554656
 0.05305358 0.04876827 0.0481693  0.05033488 0.05504066 0.05556354
 0.05081604 0.04513891 0.03515921 0.03014751 0.02840922]"
1004,RAVDESS,WAV2VEC2_LARGE,23,65.00000059604645,"[0.02439207 0.03097231 0.0283491  0.02947343 0.031689   0.03301623
 0.04155821 0.05344999 0.05105424 0.05397093 0.05513927 0.05540023
 0.05231955 0.04778242 0.04649115 0.04884376 0.05299721 0.05189312
 0.0490013  0.04464633 0.03560887 0.02924202 0.02770954 0.02499978]"
1005,RAVDESS,WAV2VEC2_LARGE,24,63.499999046325684,"[0.02264867 0.02953581 0.02674272 0.02852893 0.03202126 0.03500522
 0.04202706 0.05176977 0.04917234 0.05088248 0.05243492 0.05335211
 0.05110865 0.04792469 0.04673792 0.04942489 0.05173906 0.0488657
 0.04630426 0.04235339 0.03570067 0.02763406 0.02577714 0.02313835
 0.02916992]"
1006,RAVDESS,WAV2VEC2_LARGE_XLSR,0,47.833333909511566,[array([1.])]
1007,RAVDESS,WAV2VEC2_LARGE_XLSR,1,62.66666650772095,[0.2084749 0.7915251]
1008,RAVDESS,WAV2VEC2_LARGE_XLSR,2,61.83333098888397,[0.14600518 0.36237717 0.49161772]
1009,RAVDESS,WAV2VEC2_LARGE_XLSR,3,60.83333492279053,[0.11597183 0.17515458 0.3174901  0.39138347]
1010,RAVDESS,WAV2VEC2_LARGE_XLSR,4,63.83333504199982,[0.10185608 0.11442887 0.17384111 0.26289347 0.34698045]
1011,RAVDESS,WAV2VEC2_LARGE_XLSR,5,65.66666662693024,[0.08817589 0.08807405 0.11655153 0.17607728 0.28131899 0.24980228]
1012,RAVDESS,WAV2VEC2_LARGE_XLSR,6,65.83333313465118,"[0.07871503 0.07729819 0.09444509 0.13303137 0.22071812 0.20520209
 0.19059016]"
1013,RAVDESS,WAV2VEC2_LARGE_XLSR,7,65.1666671037674,"[0.07041855 0.06752539 0.07595061 0.09979826 0.1493061  0.16831
 0.18136901 0.18732204]"
1014,RAVDESS,WAV2VEC2_LARGE_XLSR,8,68.99999976158142,"[0.06296491 0.06338466 0.07057845 0.08453611 0.11414603 0.13860843
 0.15821061 0.16299357 0.14457726]"
1015,RAVDESS,WAV2VEC2_LARGE_XLSR,9,72.83333539962769,"[0.05874148 0.0591627  0.06384999 0.071816   0.08901513 0.11210153
 0.13781486 0.14715477 0.13645177 0.12389172]"
1016,RAVDESS,WAV2VEC2_LARGE_XLSR,10,70.33333480358124,"[0.05237823 0.05256987 0.0560788  0.06144733 0.07326233 0.09509836
 0.12508532 0.13439775 0.1240752  0.11647312 0.10913374]"
1017,RAVDESS,WAV2VEC2_LARGE_XLSR,11,74.00000095367432,"[0.04648902 0.04717619 0.05156186 0.05542982 0.06396142 0.08046519
 0.11574705 0.12360683 0.11627718 0.10715501 0.1031554  0.08897498]"
1018,RAVDESS,WAV2VEC2_LARGE_XLSR,12,72.3333328962326,"[0.04529895 0.04584783 0.04850031 0.05072236 0.0567136  0.07142438
 0.1027223  0.11116057 0.10521507 0.09942377 0.09689522 0.08421929
 0.08185639]"
1019,RAVDESS,WAV2VEC2_LARGE_XLSR,13,73.16666543483734,"[0.04177654 0.04283435 0.04614821 0.04823368 0.05287787 0.06426935
 0.09163485 0.10526526 0.09710451 0.08868766 0.0883529  0.07892362
 0.07697731 0.07691395]"
1020,RAVDESS,WAV2VEC2_LARGE_XLSR,14,75.0,"[0.04088839 0.04144949 0.04417619 0.04500783 0.04876026 0.05830682
 0.08399097 0.09251348 0.088338   0.08310218 0.08185608 0.07261982
 0.07087827 0.0723227  0.07578952]"
1021,RAVDESS,WAV2VEC2_LARGE_XLSR,15,72.9999989271164,"[0.03778052 0.03825535 0.04068815 0.04157974 0.04599971 0.05296271
 0.07247586 0.08685518 0.07955661 0.07615001 0.0771951  0.06927108
 0.06704957 0.06838533 0.07335835 0.07243671]"
1022,RAVDESS,WAV2VEC2_LARGE_XLSR,16,71.66666686534882,"[0.03622758 0.03675517 0.03874148 0.03913221 0.04187162 0.04788497
 0.06523119 0.07755414 0.07579741 0.07097628 0.07278136 0.0631188
 0.06150958 0.06275199 0.0686145  0.0691347  0.07191703]"
1023,RAVDESS,WAV2VEC2_LARGE_XLSR,17,73.33333194255829,"[0.03455619 0.03507569 0.03640285 0.03672612 0.03931972 0.044398
 0.05646452 0.07027252 0.06682368 0.06388624 0.06487387 0.05812687
 0.05682496 0.0581551  0.06429444 0.06681782 0.07141263 0.0755688 ]"
1024,RAVDESS,WAV2VEC2_LARGE_XLSR,18,75.16666650772095,"[0.03369203 0.03375869 0.03550894 0.03612182 0.03761053 0.04265362
 0.05161278 0.06450271 0.06167848 0.05894082 0.05833432 0.05253231
 0.05264955 0.05414482 0.06055821 0.06375433 0.06848628 0.07207716
 0.06138259]"
1025,RAVDESS,WAV2VEC2_LARGE_XLSR,19,75.16666650772095,"[0.0305837  0.03118496 0.03281343 0.03341904 0.034779   0.03948352
 0.04650763 0.06154186 0.05685061 0.05414265 0.05417433 0.04915297
 0.04899581 0.05063812 0.0572203  0.06054667 0.06725692 0.0736347
 0.06225818 0.0548156 ]"
1026,RAVDESS,WAV2VEC2_LARGE_XLSR,20,72.83333241939545,"[0.03126796 0.03105483 0.03248259 0.03289606 0.0345135  0.03863879
 0.04433419 0.05692226 0.05209005 0.04940061 0.04907055 0.04599038
 0.04620611 0.04801985 0.05269412 0.05607942 0.06160289 0.0672394
 0.06240401 0.05798949 0.04910291]"
1027,RAVDESS,WAV2VEC2_LARGE_XLSR,21,69.5000022649765,"[0.02911961 0.02938337 0.03043117 0.0313048  0.03215021 0.03634297
 0.0416771  0.05121716 0.0484428  0.04651533 0.04585804 0.04322616
 0.04385927 0.04528485 0.05084579 0.05382875 0.06047219 0.06693011
 0.06248927 0.05971313 0.04819515 0.04271277]"
1028,RAVDESS,WAV2VEC2_LARGE_XLSR,22,56.99999928474426,"[0.03997166 0.04114624 0.04121046 0.04129516 0.04148893 0.04168738
 0.04374848 0.04401269 0.04373284 0.04355123 0.04352739 0.04333093
 0.04361067 0.04393386 0.04463658 0.04598895 0.04640242 0.04660188
 0.04681867 0.04657432 0.04674805 0.04577816 0.03420307]"
1029,RAVDESS,WAV2VEC2_LARGE_XLSR,23,51.16666555404663,"[0.04000571 0.04058111 0.04067533 0.04073611 0.04083536 0.0410238
 0.04242466 0.04252535 0.04241544 0.0422655  0.04224386 0.04215072
 0.04227957 0.04247952 0.04289594 0.04359612 0.04379314 0.0439612
 0.04405389 0.04397216 0.04422295 0.04383315 0.03353196 0.03349747]"
1030,RAVDESS,WAV2VEC2_LARGE_XLSR,24,46.99999988079071,"[0.03955694 0.03983162 0.03991873 0.0399544  0.03999424 0.04010521
 0.04094733 0.04100716 0.04095676 0.04086406 0.04085218 0.0407944
 0.0408441  0.04096699 0.04119208 0.04151545 0.04160639 0.04172114
 0.04177538 0.04174565 0.04197511 0.04181091 0.03336936 0.03333742
 0.03335704]"
1031,RAVDESS,WAV2VEC2_LARGE_XLSR300M,0,49.166665971279144,[array([1.])]
1032,RAVDESS,WAV2VEC2_LARGE_XLSR300M,1,52.49999910593033,[0.19161812 0.80838183]
1033,RAVDESS,WAV2VEC2_LARGE_XLSR300M,2,57.499998807907104,[0.1393575  0.33550639 0.52513611]
1034,RAVDESS,WAV2VEC2_LARGE_XLSR300M,3,61.16666793823242,[0.10291193 0.18370739 0.35341384 0.35996687]
1035,RAVDESS,WAV2VEC2_LARGE_XLSR300M,4,61.83333396911621,[0.08215764 0.11620695 0.1859896  0.27688457 0.33876127]
1036,RAVDESS,WAV2VEC2_LARGE_XLSR300M,5,60.83333492279053,[0.07097524 0.08604158 0.12608499 0.15249428 0.26741004 0.29699387]
1037,RAVDESS,WAV2VEC2_LARGE_XLSR300M,6,65.00000059604645,"[0.0667677  0.07407568 0.09315204 0.10120668 0.18899376 0.25861633
 0.21718781]"
1038,RAVDESS,WAV2VEC2_LARGE_XLSR300M,7,64.00000154972076,"[0.05438258 0.06313075 0.07147893 0.07592642 0.14562372 0.23104572
 0.20062942 0.15778242]"
1039,RAVDESS,WAV2VEC2_LARGE_XLSR300M,8,65.83333313465118,"[0.05031306 0.05294935 0.05827815 0.06133822 0.11167136 0.20109013
 0.17303453 0.15913921 0.13218606]"
1040,RAVDESS,WAV2VEC2_LARGE_XLSR300M,9,67.33333170413971,"[0.04532972 0.04751149 0.04814884 0.05447722 0.08602547 0.15845102
 0.14974244 0.14468603 0.12948265 0.13614514]"
1041,RAVDESS,WAV2VEC2_LARGE_XLSR300M,10,68.33333373069763,"[0.04345714 0.04519658 0.04602253 0.04942946 0.07080789 0.1215703
 0.12423166 0.12551522 0.11958368 0.13449447 0.11969109]"
1042,RAVDESS,WAV2VEC2_LARGE_XLSR300M,11,68.83333325386047,"[0.04049665 0.04195764 0.04199157 0.04120404 0.05664441 0.0934427
 0.10854695 0.10851437 0.1091969  0.13038223 0.12313585 0.10448671]"
1043,RAVDESS,WAV2VEC2_LARGE_XLSR300M,12,66.16666615009308,"[0.0369073  0.03911657 0.03867079 0.03961822 0.04925689 0.07341212
 0.08664256 0.08721357 0.09878955 0.12421691 0.12195777 0.10705647
 0.09714125]"
1044,RAVDESS,WAV2VEC2_LARGE_XLSR300M,13,73.16666543483734,"[0.03530992 0.0395986  0.03915824 0.03781061 0.04637272 0.0645507
 0.07114891 0.07244996 0.08870579 0.10946432 0.11463798 0.09951504
 0.09373038 0.08754682]"
1045,RAVDESS,WAV2VEC2_LARGE_XLSR300M,14,72.6666659116745,"[0.03275995 0.03583389 0.03543574 0.03533044 0.04133286 0.05363921
 0.0563805  0.05677333 0.0792899  0.09544307 0.10658886 0.09999342
 0.09581318 0.09016729 0.08521831]"
1046,RAVDESS,WAV2VEC2_LARGE_XLSR300M,15,73.33333492279053,"[0.03219082 0.03394484 0.0336413  0.03363034 0.03927705 0.04723877
 0.04923948 0.04918781 0.07105247 0.08718996 0.09857086 0.09120103
 0.08908055 0.08169407 0.08350103 0.07935966]"
1047,RAVDESS,WAV2VEC2_LARGE_XLSR300M,16,66.16666615009308,"[0.02867829 0.03216661 0.03198875 0.0311618  0.035      0.04236663
 0.04244547 0.0429666  0.06226882 0.0818055  0.09797197 0.08574384
 0.08147407 0.07710209 0.0778521  0.07838142 0.07062605]"
1048,RAVDESS,WAV2VEC2_LARGE_XLSR300M,17,75.3333330154419,"[0.02895593 0.03123742 0.03173521 0.03089922 0.03376248 0.04045923
 0.03903642 0.04054492 0.05626377 0.07249324 0.08272625 0.07973428
 0.07574742 0.07045253 0.07181003 0.07559583 0.06927799 0.06926782]"
1049,RAVDESS,WAV2VEC2_LARGE_XLSR300M,18,73.16666841506958,"[0.02799233 0.02965138 0.02962385 0.02901918 0.03092477 0.03598636
 0.03481111 0.03546519 0.05019016 0.06518013 0.07281258 0.06949783
 0.06940629 0.06329332 0.06722352 0.07104172 0.06966558 0.07188308
 0.07633163]"
1050,RAVDESS,WAV2VEC2_LARGE_XLSR300M,19,75.16666650772095,"[0.02610295 0.02815543 0.02898368 0.02799922 0.02966555 0.03450233
 0.03148221 0.03451191 0.04711517 0.05910765 0.06479765 0.06108875
 0.06349088 0.05720259 0.06236242 0.06487237 0.06539092 0.07220457
 0.08194312 0.05902064]"
1051,RAVDESS,WAV2VEC2_LARGE_XLSR300M,20,73.00000190734863,"[0.02623725 0.02811587 0.02812641 0.02736523 0.02808011 0.03319563
 0.02929492 0.03376544 0.04373328 0.05242286 0.05592108 0.05441619
 0.05715071 0.05291053 0.05749933 0.06020185 0.06848254 0.07508276
 0.08312342 0.06049132 0.04438332]"
1052,RAVDESS,WAV2VEC2_LARGE_XLSR300M,21,70.6666648387909,"[0.02496347 0.02679384 0.02656641 0.02635547 0.02663959 0.03070281
 0.02773659 0.03071769 0.04058424 0.05157647 0.05581179 0.05012149
 0.05292345 0.04988748 0.05511469 0.0589942  0.06534872 0.07343848
 0.0809398  0.05897179 0.04353557 0.04227599]"
1053,RAVDESS,WAV2VEC2_LARGE_XLSR300M,22,73.00000190734863,"[0.02410232 0.02614709 0.02521342 0.02530353 0.02657346 0.03153305
 0.03002615 0.03401099 0.0424144  0.04904924 0.05484828 0.04950332
 0.05131561 0.04901915 0.05287606 0.05370758 0.06090199 0.07073772
 0.07623809 0.05596933 0.04011468 0.03941619 0.03097829]"
1054,RAVDESS,WAV2VEC2_LARGE_XLSR300M,23,72.83333241939545,"[0.02295227 0.02452541 0.02438481 0.02424643 0.02647936 0.03154194
 0.03291975 0.03549591 0.04195574 0.04957741 0.05118619 0.05077386
 0.05066839 0.04891795 0.05254763 0.05109039 0.05351144 0.06172788
 0.07144887 0.05844993 0.04030851 0.04385248 0.02678013 0.02465733]"
1055,RAVDESS,WAV2VEC2_LARGE_XLSR300M,24,70.33333480358124,"[0.02133926 0.02222165 0.02277243 0.02294633 0.02590319 0.03079983
 0.03342833 0.03566179 0.04209644 0.04927046 0.05061991 0.04971213
 0.05093714 0.05130532 0.05357765 0.05182447 0.05289189 0.05598265
 0.06525087 0.05559941 0.03951959 0.04431699 0.02463369 0.02319123
 0.02419733]"
1056,ShEMO,HUBERT_ASR_LARGE,0,85.61828136444092,[array([1.])]
1057,ShEMO,HUBERT_ASR_LARGE,1,89.6505355834961,[0.19057412 0.80942589]
1058,ShEMO,HUBERT_ASR_LARGE,2,90.45698940753937,[0.12461178 0.12980387 0.74558431]
1059,ShEMO,HUBERT_ASR_LARGE,3,91.66666865348816,[0.10229439 0.07908157 0.20304058 0.61558348]
1060,ShEMO,HUBERT_ASR_LARGE,4,92.33871102333069,[0.08571618 0.06446427 0.08964878 0.38189918 0.37827156]
1061,ShEMO,HUBERT_ASR_LARGE,5,91.39784872531891,[0.07853834 0.05943225 0.0701367  0.22412215 0.25277925 0.31499133]
1062,ShEMO,HUBERT_ASR_LARGE,6,92.33871102333069,"[0.06720775 0.05154808 0.05738368 0.13167093 0.17650922 0.24487772
 0.27080262]"
1063,ShEMO,HUBERT_ASR_LARGE,7,92.7419364452362,"[0.06082764 0.04625405 0.05343371 0.09756307 0.13400215 0.18943138
 0.22879409 0.1896939 ]"
1064,ShEMO,HUBERT_ASR_LARGE,8,92.20430254936218,"[0.05584032 0.04437573 0.04993494 0.0756414  0.10475992 0.14188433
 0.16914753 0.15461708 0.20379874]"
1065,ShEMO,HUBERT_ASR_LARGE,9,93.01075339317322,"[0.05151762 0.04050704 0.04882398 0.06588808 0.08831643 0.11449554
 0.14173115 0.12922119 0.17761153 0.14188744]"
1066,ShEMO,HUBERT_ASR_LARGE,10,92.6075279712677,"[0.04602169 0.03718465 0.04487767 0.0590002  0.07580337 0.09509145
 0.11371751 0.11114313 0.15202151 0.1249063  0.14023253]"
1067,ShEMO,HUBERT_ASR_LARGE,11,93.41397881507874,"[0.04371457 0.03489087 0.04522922 0.05779216 0.06818923 0.08157544
 0.09833899 0.09292108 0.10542197 0.11196579 0.12687786 0.13308281]"
1068,ShEMO,HUBERT_ASR_LARGE,12,91.66666567325592,"[0.04205466 0.03439224 0.04248371 0.05192545 0.06176176 0.07166773
 0.08159341 0.08108534 0.09206428 0.09088619 0.10668208 0.11415284
 0.12925038]"
1069,ShEMO,HUBERT_ASR_LARGE,13,91.80107712745667,"[0.03836204 0.03369284 0.04149505 0.04978483 0.05697365 0.06560738
 0.07441765 0.07428922 0.07839066 0.07669595 0.08976592 0.10101089
 0.12996266 0.08955127]"
1070,ShEMO,HUBERT_ASR_LARGE,14,92.06989407539368,"[0.0375266  0.03158023 0.03896467 0.0463329  0.05266015 0.06107479
 0.06744826 0.0677884  0.07036209 0.0704671  0.08149639 0.09390935
 0.12428474 0.08665764 0.06944664]"
1071,ShEMO,HUBERT_ASR_LARGE,15,91.80107712745667,"[0.03612203 0.03086398 0.03806868 0.04524329 0.05111839 0.05796047
 0.0636947  0.06374548 0.0643918  0.06418956 0.07360395 0.08143042
 0.1099309  0.08803509 0.06948153 0.06211972]"
1072,ShEMO,HUBERT_ASR_LARGE,16,92.06989407539368,"[0.0331654  0.02945244 0.03612485 0.04398956 0.04959355 0.05581721
 0.05966928 0.05983276 0.06165926 0.06058799 0.06897027 0.07698628
 0.10056617 0.08245149 0.0651945  0.05909928 0.05683968]"
1073,ShEMO,HUBERT_ASR_LARGE,17,92.4731194972992,"[0.03136833 0.02782328 0.03403679 0.04151257 0.04661205 0.05333325
 0.05711974 0.05769896 0.0586959  0.05720444 0.06300496 0.06825965
 0.09020151 0.08401344 0.06415867 0.05689246 0.05511013 0.05295387]"
1074,ShEMO,HUBERT_ASR_LARGE,18,92.87634491920471,"[0.02903472 0.02719732 0.03375441 0.04173193 0.04606371 0.05147768
 0.05423366 0.05484584 0.05534259 0.05363398 0.0586829  0.0645051
 0.08292444 0.07907597 0.05999165 0.05360499 0.05245318 0.05183733
 0.04960859]"
1075,ShEMO,HUBERT_ASR_LARGE,19,92.4731194972992,"[0.02753899 0.02671281 0.03242478 0.0403738  0.04449374 0.04950842
 0.05206549 0.05275954 0.05315195 0.05178543 0.05619919 0.06084696
 0.07434921 0.07810163 0.05794735 0.05074005 0.04935281 0.0488987
 0.04705169 0.04569747]"
1076,ShEMO,HUBERT_ASR_LARGE,20,91.93548560142517,"[0.02680034 0.02746517 0.03278471 0.03932333 0.0428275  0.04742779
 0.04976834 0.05058709 0.05072675 0.04922788 0.0537762  0.05807042
 0.06930665 0.07547555 0.0548061  0.04696925 0.04596195 0.04588474
 0.04463313 0.04397904 0.04419806]"
1077,ShEMO,HUBERT_ASR_LARGE,21,92.6075279712677,"[0.02571722 0.02639008 0.03202936 0.03826801 0.04129187 0.04510932
 0.04681326 0.04807722 0.04792664 0.04702238 0.05079395 0.05504934
 0.06428345 0.07580904 0.05511655 0.04525861 0.04416236 0.04413961
 0.04277927 0.0419289  0.04244954 0.03958397]"
1078,ShEMO,HUBERT_ASR_LARGE,22,91.26344323158264,"[0.02490353 0.02676581 0.03153852 0.03668906 0.03949438 0.04280515
 0.04415102 0.04554056 0.0450855  0.0445833  0.04842279 0.05344396
 0.06172699 0.07569067 0.05841868 0.04378425 0.04215127 0.0419519
 0.04042063 0.04005562 0.0401294  0.03783581 0.03441118]"
1079,ShEMO,HUBERT_ASR_LARGE,23,91.66666865348816,"[0.02367471 0.02511585 0.03039178 0.03533744 0.03782821 0.04088207
 0.04224806 0.0441054  0.04410074 0.04324362 0.04645668 0.05236095
 0.06042469 0.07223819 0.06033831 0.04566848 0.04332324 0.04267702
 0.03940662 0.03854109 0.03829542 0.03477385 0.03018487 0.02838271]"
1080,ShEMO,HUBERT_ASR_LARGE,24,91.66666865348816,"[0.02249608 0.02391128 0.02838539 0.03285952 0.03488689 0.03743021
 0.03906458 0.04101035 0.04062421 0.0416064  0.04526805 0.05176158
 0.06134107 0.06486924 0.05716289 0.04560741 0.04561939 0.04668504
 0.04177906 0.04243769 0.04268007 0.03534198 0.02983042 0.02598692
 0.02135426]"
1081,ShEMO,HUBERT_BASE,0,87.5,[array([1.])]
1082,ShEMO,HUBERT_BASE,1,87.5,[0.42433402 0.57566601]
1083,ShEMO,HUBERT_BASE,2,88.17204236984253,[0.19968484 0.32575226 0.47456293]
1084,ShEMO,HUBERT_BASE,3,88.97849321365356,[0.13686069 0.18730928 0.28385592 0.39197412]
1085,ShEMO,HUBERT_BASE,4,88.84408473968506,[0.11378981 0.13404208 0.1910058  0.28488153 0.27628079]
1086,ShEMO,HUBERT_BASE,5,88.84408473968506,[0.09893075 0.10669064 0.14623865 0.2152537  0.21889113 0.21399516]
1087,ShEMO,HUBERT_BASE,6,89.51612710952759,"[0.08489688 0.08754285 0.11235442 0.15948187 0.17442662 0.19395596
 0.1873414 ]"
1088,ShEMO,HUBERT_BASE,7,89.24731016159058,"[0.07288205 0.07246064 0.0897294  0.12318498 0.13967369 0.16527079
 0.16805749 0.16874095]"
1089,ShEMO,HUBERT_BASE,8,90.45698940753937,"[0.06586252 0.06543016 0.07720933 0.10278727 0.11338278 0.13400784
 0.13490477 0.15477399 0.15164133]"
1090,ShEMO,HUBERT_BASE,9,89.51612710952759,"[0.06106985 0.05928406 0.06835976 0.08813524 0.09525779 0.11020415
 0.11493971 0.1295089  0.149097   0.1241435 ]"
1091,ShEMO,HUBERT_BASE,10,88.84408473968506,"[0.05770962 0.05268352 0.05946714 0.0778479  0.08570627 0.10057157
 0.09967661 0.11270089 0.13043455 0.11468178 0.10852017]"
1092,ShEMO,HUBERT_BASE,11,89.7849440574646,"[0.05379885 0.04941059 0.05601348 0.07104294 0.07655481 0.09241609
 0.09063013 0.10437175 0.11782328 0.10599023 0.10056568 0.08138218]"
1093,ShEMO,HUBERT_BASE,12,88.57526779174805,"[0.05100326 0.04761519 0.05233261 0.0650412  0.0695113  0.08323939
 0.08487714 0.09370627 0.10908952 0.09433806 0.09110925 0.08292465
 0.07521214]"
1094,ShEMO,HUBERT_LARGE,0,86.69354915618896,[array([1.])]
1095,ShEMO,HUBERT_LARGE,1,89.24731016159058,[0.23758361 0.76241639]
1096,ShEMO,HUBERT_LARGE,2,90.72580635547638,[0.13422898 0.17398418 0.69178683]
1097,ShEMO,HUBERT_LARGE,3,90.72580635547638,[0.11536111 0.10557252 0.26693463 0.51213178]
1098,ShEMO,HUBERT_LARGE,4,91.53226017951965,[0.10011528 0.08983452 0.12821762 0.32599357 0.35583903]
1099,ShEMO,HUBERT_LARGE,5,91.93548560142517,[0.08815787 0.06867392 0.09097516 0.20473852 0.2422393  0.30521527]
