,dataset,model,layers,mean_accuracy,mean_weights
934,RAVDESS,HUBERT_LARGE,16,68.33333373069763,"[0.04105224 0.03664134 0.04023271 0.04656802 0.05011832 0.05318
 0.0589218  0.05933891 0.05344157 0.0563803  0.07592967 0.07756433
 0.09000983 0.07475598 0.07263809 0.05936345 0.05386349]"
935,RAVDESS,HUBERT_LARGE,17,64.66666758060455,"[0.03770141 0.03493909 0.0388293  0.0439579  0.04735066 0.05021137
 0.05534432 0.05551396 0.05083929 0.05248894 0.07053708 0.07430647
 0.08524168 0.07440362 0.06851309 0.05714698 0.05215951 0.05051536]"
936,RAVDESS,HUBERT_LARGE,18,61.000001430511475,"[0.03650098 0.03366966 0.03717868 0.04393649 0.04614923 0.0489243
 0.05324898 0.05312585 0.04781464 0.05007726 0.06307068 0.06837281
 0.07978069 0.06996741 0.06597508 0.05607254 0.04937855 0.04828192
 0.04847424]"
937,RAVDESS,HUBERT_LARGE,19,61.33333146572113,"[0.03453424 0.03177316 0.03526545 0.0410236  0.04375658 0.0452939
 0.04974557 0.05031781 0.04676855 0.04809127 0.05940825 0.06717421
 0.07606027 0.06801734 0.06298976 0.05234688 0.0467385  0.04562194
 0.04689781 0.04817486]"
938,RAVDESS,HUBERT_LARGE,20,66.50000214576721,"[0.03099408 0.02982394 0.03353887 0.03884053 0.04118128 0.04273826
 0.04690056 0.04746255 0.04313776 0.04403742 0.05705875 0.06477042
 0.07133336 0.06418502 0.06221268 0.05141783 0.04531697 0.04457035
 0.04627532 0.04764647 0.04655757]"
939,RAVDESS,HUBERT_LARGE,21,62.66666650772095,"[0.03090479 0.02923238 0.03188192 0.03690337 0.03859173 0.04005699
 0.04423293 0.04437274 0.04036031 0.04125618 0.05497542 0.06050588
 0.06567792 0.05901355 0.06255951 0.05027104 0.04371584 0.04246254
 0.0445736  0.0463604  0.04531114 0.04677983]"
940,RAVDESS,HUBERT_LARGE,22,66.66666567325592,"[0.02922769 0.02792434 0.03101251 0.03560946 0.03796901 0.03902156
 0.04217163 0.04240572 0.04022147 0.04072232 0.05142241 0.05849951
 0.06198178 0.05723651 0.05627562 0.04721933 0.04211366 0.04107924
 0.0433359  0.04435124 0.04391265 0.04585081 0.04043562]"
941,RAVDESS,HUBERT_LARGE,23,63.999998569488525,"[0.02920109 0.0293361  0.03168961 0.03553921 0.03737194 0.03777838
 0.04017666 0.03988764 0.03884207 0.03846726 0.04604187 0.0520184
 0.05440197 0.05295763 0.05240489 0.04323616 0.03897727 0.03823782
 0.0403719  0.04181322 0.04190303 0.04335875 0.03933153 0.05665556]"
942,RAVDESS,HUBERT_LARGE,24,64.8333340883255,"[0.02975935 0.02861183 0.03065342 0.03407083 0.03592345 0.03601957
 0.03791927 0.03779542 0.03666458 0.03630991 0.04120797 0.04471946
 0.04927596 0.04864935 0.04497413 0.03904105 0.03735204 0.03621225
 0.03783481 0.04081643 0.04167594 0.0424115  0.04035343 0.05904737
 0.05270069]"
943,RAVDESS,WAV2VEC2_ASR_LARGE_960H,0,51.16666853427887,[array([1.])]
944,RAVDESS,WAV2VEC2_ASR_LARGE_960H,1,57.499998807907104,[0.35450964 0.64549035]
945,RAVDESS,WAV2VEC2_ASR_LARGE_960H,2,58.83333086967468,[0.20077352 0.31873345 0.48049308]
946,RAVDESS,WAV2VEC2_ASR_LARGE_960H,3,59.49999988079071,[0.14094418 0.17126469 0.35455826 0.33323286]
947,RAVDESS,WAV2VEC2_ASR_LARGE_960H,4,59.99999940395355,[0.09614468 0.09942434 0.20384655 0.25226766 0.34831682]
948,RAVDESS,WAV2VEC2_ASR_LARGE_960H,5,63.333332538604736,[0.07574385 0.07411399 0.11815815 0.17894057 0.26259089 0.2904526 ]
949,RAVDESS,WAV2VEC2_ASR_LARGE_960H,6,64.16666805744171,"[0.06228292 0.06107271 0.07255319 0.12201711 0.19810924 0.25622913
 0.22773573]"
950,RAVDESS,WAV2VEC2_ASR_LARGE_960H,7,66.49999916553497,"[0.05485147 0.05269715 0.05375496 0.08350577 0.13682782 0.19098932
 0.22761042 0.19976307]"
951,RAVDESS,WAV2VEC2_ASR_LARGE_960H,8,67.83333420753479,"[0.04867343 0.04874326 0.04551303 0.06315729 0.0969967  0.1396394
 0.18810165 0.19252869 0.17664655]"
952,RAVDESS,WAV2VEC2_ASR_LARGE_960H,9,66.66666865348816,"[0.04490764 0.04565091 0.0416578  0.05406674 0.07748163 0.11532551
 0.16819795 0.17616109 0.17162506 0.10492568]"
953,RAVDESS,WAV2VEC2_ASR_LARGE_960H,10,67.00000166893005,"[0.03899868 0.04083465 0.03742221 0.04725609 0.0655776  0.09515597
 0.15415101 0.16111002 0.16194942 0.11774337 0.07980099]"
954,RAVDESS,WAV2VEC2_ASR_LARGE_960H,11,66.16666913032532,"[0.03703715 0.03776398 0.03496078 0.04354201 0.05751805 0.08189834
 0.13021649 0.14519127 0.15121445 0.13043708 0.10521746 0.04500297]"
955,RAVDESS,WAV2VEC2_ASR_LARGE_960H,12,66.16666913032532,"[0.03459989 0.03499556 0.03284549 0.03975758 0.05437594 0.07808631
 0.12673351 0.13571903 0.14049976 0.12547576 0.10792607 0.05265133
 0.03633377]"
956,RAVDESS,WAV2VEC2_ASR_LARGE_960H,13,68.99999976158142,"[0.03228286 0.03339515 0.03114885 0.03947185 0.05458125 0.07645977
 0.11747495 0.12793847 0.13065217 0.12091183 0.10483783 0.05928165
 0.03906829 0.03249505]"
957,RAVDESS,WAV2VEC2_ASR_LARGE_960H,14,68.00000071525574,"[0.03024699 0.03238725 0.03060189 0.03831537 0.04944385 0.06780066
 0.11248055 0.12228055 0.12887015 0.1162052  0.10110284 0.06388127
 0.04291801 0.03265822 0.0308072 ]"
958,RAVDESS,WAV2VEC2_ASR_LARGE_960H,15,67.33333468437195,"[0.02903831 0.03130007 0.02928475 0.03540224 0.04615031 0.06664445
 0.1071953  0.11574448 0.12033363 0.11349002 0.09617052 0.06860647
 0.04818161 0.03268415 0.03101792 0.02875581]"
959,RAVDESS,WAV2VEC2_ASR_LARGE_960H,16,66.8333351612091,"[0.02686081 0.02957373 0.02801625 0.03289385 0.04188208 0.05772294
 0.10023745 0.11308243 0.11914252 0.11020979 0.09546018 0.06694517
 0.05115331 0.03329316 0.03496439 0.03223568 0.02632632]"
960,RAVDESS,WAV2VEC2_ASR_LARGE_960H,17,68.66666674613953,"[0.02534259 0.02784926 0.02616735 0.03117488 0.04079452 0.06010358
 0.09126198 0.1070184  0.11231535 0.10728858 0.08812796 0.06633684
 0.05300399 0.03513997 0.03832804 0.03785146 0.02585849 0.02603681]"
961,RAVDESS,WAV2VEC2_ASR_LARGE_960H,18,67.83333420753479,"[0.02327922 0.02664668 0.02548738 0.03038049 0.0416813  0.06288604
 0.09165715 0.10214003 0.10608685 0.10329152 0.08113735 0.06119863
 0.05132443 0.03445741 0.03805717 0.03923458 0.02719242 0.02571113
 0.02815021]"
962,RAVDESS,WAV2VEC2_ASR_LARGE_960H,19,66.50000214576721,"[0.02111657 0.02505908 0.02550731 0.03052997 0.04209069 0.0648494
 0.08860551 0.10070778 0.10201216 0.09778414 0.07704821 0.05824358
 0.04661492 0.03301708 0.03740026 0.04007659 0.02935037 0.02485302
 0.02737735 0.02775603]"
963,RAVDESS,WAV2VEC2_ASR_LARGE_960H,20,68.99999976158142,"[0.01994349 0.02396759 0.02319861 0.02870987 0.0433797  0.06712509
 0.08276865 0.09157421 0.09738009 0.09178703 0.07477478 0.06015102
 0.04849405 0.03690776 0.04098099 0.04123015 0.03085099 0.02168133
 0.0242945  0.02515754 0.02564257]"
964,RAVDESS,WAV2VEC2_ASR_LARGE_960H,21,67.00000166893005,"[0.01870419 0.02284528 0.02309833 0.02921964 0.0433867  0.06251756
 0.07255997 0.08403937 0.09402879 0.08883768 0.07636525 0.06147166
 0.05146296 0.03874602 0.04272852 0.04333911 0.03200198 0.02006506
 0.02206814 0.02200414 0.02465964 0.02585003]"
965,RAVDESS,WAV2VEC2_ASR_LARGE_960H,22,66.66666567325592,"[0.01834144 0.02515514 0.02504451 0.03245188 0.04477164 0.05827554
 0.06649534 0.07405478 0.08849006 0.08079315 0.07260066 0.06093126
 0.05129913 0.04061796 0.04264159 0.04471337 0.0313652  0.02303951
 0.0211206  0.02078537 0.02389142 0.02606696 0.02705344]"
966,RAVDESS,WAV2VEC2_ASR_LARGE_960H,23,65.16666412353516,"[0.01802523 0.02545625 0.02701532 0.03313615 0.04153589 0.05199173
 0.0595413  0.06670318 0.0794614  0.07427059 0.07140265 0.06057706
 0.05153991 0.04418418 0.04475745 0.04659235 0.03367145 0.02682877
 0.02068565 0.02048735 0.02177746 0.02573749 0.02695393 0.02766726]"
967,RAVDESS,WAV2VEC2_ASR_LARGE_960H,24,65.66666662693024,"[0.01873124 0.02479705 0.02711316 0.03319634 0.04382602 0.05436425
 0.06026598 0.06403587 0.07514799 0.06920047 0.06748155 0.05714481
 0.05034782 0.04318113 0.04494284 0.04750253 0.03440619 0.02601543
 0.01911237 0.01947186 0.0206404  0.02372229 0.02469538 0.02554662
 0.02511037]"
968,RAVDESS,WAV2VEC2_BASE,0,47.16666638851166,[array([1.])]
969,RAVDESS,WAV2VEC2_BASE,1,48.83333295583725,[0.59563512 0.40436491]
970,RAVDESS,WAV2VEC2_BASE,2,51.16666704416275,[0.41941619 0.28474446 0.29583935]
971,RAVDESS,WAV2VEC2_BASE,3,52.3333340883255,[0.2975129  0.21696865 0.2395058  0.24601264]
972,RAVDESS,WAV2VEC2_BASE,4,56.49999976158142,[0.22689668 0.1632967  0.18683456 0.20669011 0.21628194]
973,RAVDESS,WAV2VEC2_BASE,5,59.166666865348816,[0.17999656 0.12716594 0.14612815 0.16467192 0.18566203 0.19637544]
974,RAVDESS,WAV2VEC2_BASE,6,58.666667342185974,"[0.14564738 0.09936575 0.11317067 0.12931024 0.15401912 0.17787901
 0.1806078 ]"
975,RAVDESS,WAV2VEC2_BASE,7,58.166664838790894,"[0.1270655  0.08072712 0.09091782 0.10363373 0.12561981 0.15306123
 0.17068165 0.14829317]"
976,RAVDESS,WAV2VEC2_BASE,8,59.833332896232605,"[0.10956861 0.06871528 0.07475622 0.08570386 0.10653963 0.13232086
 0.15210623 0.14500114 0.12528815]"
977,RAVDESS,WAV2VEC2_BASE,9,58.33333432674408,"[0.09811662 0.06132295 0.0661373  0.0750116  0.09559127 0.12181116
 0.14228316 0.13399234 0.12172912 0.0840045 ]"
978,RAVDESS,WAV2VEC2_BASE,10,58.83333384990692,"[0.09369981 0.05628411 0.06154636 0.06825066 0.08782392 0.11295015
 0.1350958  0.12621564 0.11696532 0.08368194 0.05748628]"
979,RAVDESS,WAV2VEC2_BASE,11,58.666667342185974,"[0.08611948 0.05247763 0.05793446 0.06501054 0.0839721  0.11064619
 0.13135047 0.12284073 0.11491833 0.08207274 0.05352514 0.03913223]"
980,RAVDESS,WAV2VEC2_BASE,12,58.83333086967468,"[0.08338159 0.0493625  0.05616645 0.06174658 0.07967102 0.10607304
 0.12755517 0.12108712 0.11101848 0.07779164 0.05064993 0.03729744
 0.03819903]"
981,RAVDESS,WAV2VEC2_LARGE,0,54.666668176651,[array([1.])]
982,RAVDESS,WAV2VEC2_LARGE,1,57.16666579246521,[0.31836718 0.68163285]
983,RAVDESS,WAV2VEC2_LARGE,2,55.000001192092896,[0.17767263 0.34294455 0.47938286]
984,RAVDESS,WAV2VEC2_LARGE,3,56.49999976158142,[0.11699689 0.17657474 0.36992307 0.33650525]
985,RAVDESS,WAV2VEC2_LARGE,4,59.49999988079071,[0.08115244 0.10724532 0.21799195 0.26430614 0.32930416]
986,RAVDESS,WAV2VEC2_LARGE,5,62.5,[0.06570324 0.08659771 0.14219392 0.19651572 0.28118959 0.22779981]
987,RAVDESS,WAV2VEC2_LARGE,6,65.00000059604645,"[0.05789248 0.07237276 0.08737521 0.14326881 0.21445762 0.23017458
 0.19445853]"
988,RAVDESS,WAV2VEC2_LARGE,7,61.666664481163025,"[0.04862863 0.05963363 0.06393826 0.10065172 0.15835536 0.18907249
 0.20839085 0.1713291 ]"
989,RAVDESS,WAV2VEC2_LARGE,8,65.83333313465118,"[0.0438945  0.05132011 0.04947007 0.07098625 0.10228323 0.14395677
 0.18338837 0.19219856 0.16250221]"
990,RAVDESS,WAV2VEC2_LARGE,9,63.999998569488525,"[0.0406318  0.04737349 0.04380994 0.05720031 0.08030591 0.11851162
 0.15922839 0.17689451 0.17066725 0.10537681]"
991,RAVDESS,WAV2VEC2_LARGE,10,65.33333361148834,"[0.03768753 0.04257802 0.03855056 0.0466332  0.06294611 0.09466369
 0.13154244 0.15442563 0.15990251 0.13579976 0.09527053]"
992,RAVDESS,WAV2VEC2_LARGE,11,63.499999046325684,"[0.03385768 0.03911471 0.03466402 0.04137154 0.05379046 0.07893592
 0.11850347 0.14494765 0.14413057 0.13547787 0.11396362 0.06124249]"
993,RAVDESS,WAV2VEC2_LARGE,12,68.33333373069763,"[0.03142506 0.03547316 0.03183655 0.0374056  0.04791933 0.06817019
 0.09952338 0.1302444  0.13516654 0.12736084 0.11575359 0.08549907
 0.05422232]"
994,RAVDESS,WAV2VEC2_LARGE,13,64.66666758060455,"[0.02960471 0.03259519 0.03083533 0.03524749 0.04394566 0.05990958
 0.08871396 0.11935306 0.12209165 0.11686346 0.11042834 0.09091911
 0.07070144 0.04879107]"
995,RAVDESS,WAV2VEC2_LARGE,14,64.8333340883255,"[0.02829941 0.03119533 0.02979114 0.0321383  0.03935946 0.05087922
 0.06767993 0.10927236 0.11107232 0.10887404 0.10179178 0.08846927
 0.07395695 0.06469302 0.06252744]"
996,RAVDESS,WAV2VEC2_LARGE,15,68.83333325386047,"[0.02660762 0.02950048 0.02858893 0.03040368 0.03443512 0.044027
 0.05339165 0.09416541 0.09682009 0.09394763 0.09281785 0.08139103
 0.07232112 0.07158425 0.07756871 0.07242946]"
997,RAVDESS,WAV2VEC2_LARGE,16,65.33333361148834,"[0.02598189 0.028824   0.02780055 0.02885706 0.03192681 0.03783464
 0.04559646 0.08495698 0.08089767 0.08022026 0.08413703 0.07491842
 0.06844132 0.06848193 0.0759742  0.08184598 0.07330481]"
998,RAVDESS,WAV2VEC2_LARGE,17,67.33333468437195,"[0.0243915  0.02733196 0.02610567 0.02601568 0.02818473 0.03109693
 0.03257495 0.06999391 0.0701955  0.06806009 0.07660469 0.0696894
 0.06851239 0.06624873 0.07329875 0.08079034 0.0860563  0.07484849]"
999,RAVDESS,WAV2VEC2_LARGE,18,64.16666507720947,"[0.02297298 0.02551611 0.02512015 0.02531534 0.026879   0.02695544
 0.03001017 0.05090324 0.06103159 0.05886485 0.06851768 0.06375305
 0.0657709  0.06338207 0.07054058 0.08140937 0.09085885 0.08303756
 0.05916104]"
1000,RAVDESS,WAV2VEC2_LARGE,19,64.5000010728836,"[0.02214658 0.02423758 0.02362908 0.02437132 0.02617912 0.02426417
 0.02613271 0.03896116 0.05073287 0.04736558 0.06126932 0.05913353
 0.06525797 0.05961352 0.0685191  0.07868993 0.09202    0.07831899
 0.07937009 0.0497874 ]"
1001,RAVDESS,WAV2VEC2_LARGE,20,65.1666671037674,"[0.02118136 0.0228389  0.02204465 0.02303332 0.02476074 0.02348269
 0.02484422 0.03686244 0.0485642  0.04479663 0.05702275 0.05596736
 0.06016475 0.054245   0.06540263 0.07519273 0.08472543 0.07669083
 0.08101187 0.06495385 0.03221363]"
1002,RAVDESS,WAV2VEC2_LARGE,21,64.66666758060455,"[0.02048815 0.0222864  0.021548   0.02237372 0.02416277 0.02305799
 0.02425888 0.03511851 0.044501   0.04154614 0.05379666 0.05507297
 0.05830465 0.05230404 0.06367767 0.07336009 0.08143737 0.07108338
 0.07654302 0.0662255  0.04371001 0.02514309]"
1003,RAVDESS,WAV2VEC2_LARGE,22,65.33333361148834,"[0.01932336 0.02063012 0.01972699 0.02051548 0.02229546 0.02141047
 0.02324459 0.03637241 0.0431241  0.04058596 0.05354768 0.05494754
 0.05535896 0.05178198 0.06355473 0.07432475 0.08145179 0.06460739
 0.07331256 0.06305847 0.0459411  0.02551681 0.02536733]"
1004,RAVDESS,WAV2VEC2_LARGE,23,64.33333158493042,"[0.01809557 0.01965831 0.01876767 0.01954607 0.02194098 0.02196959
 0.02382623 0.04079318 0.04488248 0.04430212 0.05395756 0.05468881
 0.05567307 0.05286795 0.06201913 0.07085696 0.07696326 0.0609444
 0.067738   0.05925066 0.0449432  0.02301397 0.02321082 0.02009005]"
1005,RAVDESS,WAV2VEC2_LARGE,24,64.8333340883255,"[0.01737052 0.02003004 0.01828544 0.01893473 0.02212878 0.02358974
 0.02838097 0.04469495 0.04573427 0.04494134 0.05044971 0.05281653
 0.05141046 0.05054971 0.0580688  0.06624334 0.07052331 0.05725017
 0.06345952 0.05579591 0.04434359 0.02416839 0.02366134 0.01993165
 0.02723679]"
1006,RAVDESS,WAV2VEC2_LARGE_XLSR,0,45.000000298023224,[array([1.])]
1007,RAVDESS,WAV2VEC2_LARGE_XLSR,1,57.50000178813934,[0.20140322 0.79859677]
1008,RAVDESS,WAV2VEC2_LARGE_XLSR,2,55.83333075046539,[0.13982322 0.34597592 0.51420088]
1009,RAVDESS,WAV2VEC2_LARGE_XLSR,3,54.333335161209106,[0.09955861 0.15964443 0.33226192 0.40853505]
1010,RAVDESS,WAV2VEC2_LARGE_XLSR,4,60.00000238418579,[0.08172312 0.10646152 0.1617776  0.29321967 0.35681809]
1011,RAVDESS,WAV2VEC2_LARGE_XLSR,5,60.33333241939545,[0.07224301 0.08035701 0.0938128  0.19378059 0.32347812 0.23632847]
1012,RAVDESS,WAV2VEC2_LARGE_XLSR,6,60.1666659116745,"[0.06127406 0.06564264 0.0696009  0.13761609 0.25043497 0.21565385
 0.19977747]"
1013,RAVDESS,WAV2VEC2_LARGE_XLSR,7,63.499999046325684,"[0.05782641 0.06037371 0.06102887 0.09046544 0.16262321 0.1823577
 0.19832531 0.18699934]"
1014,RAVDESS,WAV2VEC2_LARGE_XLSR,8,61.666667461395264,"[0.0511606  0.05321948 0.05359142 0.06960752 0.11748147 0.14306548
 0.18071834 0.18411892 0.14703678]"
1015,RAVDESS,WAV2VEC2_LARGE_XLSR,9,66.99999868869781,"[0.04607301 0.04939188 0.04923351 0.05981316 0.09095823 0.11754475
 0.16169003 0.16715663 0.14468624 0.11345254]"
1016,RAVDESS,WAV2VEC2_LARGE_XLSR,10,65.33333361148834,"[0.04311036 0.0446131  0.04686258 0.05113011 0.07536346 0.10042077
 0.13406116 0.14989896 0.13685188 0.11837836 0.0993093 ]"
1017,RAVDESS,WAV2VEC2_LARGE_XLSR,11,63.83333206176758,"[0.03869726 0.04014118 0.0408428  0.04712898 0.06312058 0.08647748
 0.12299943 0.14383662 0.12467727 0.11076839 0.0969606  0.08434937]"
1018,RAVDESS,WAV2VEC2_LARGE_XLSR,12,65.66666662693024,"[0.03593    0.03818814 0.03953684 0.04426432 0.05858731 0.07805189
 0.09709793 0.12133758 0.1118048  0.10474292 0.10471979 0.08709165
 0.07864683]"
1019,RAVDESS,WAV2VEC2_LARGE_XLSR,13,69.16666626930237,"[0.03375831 0.03737008 0.0389078  0.04142856 0.05295733 0.07140181
 0.0902776  0.11134707 0.1027972  0.0967555  0.0881409  0.08137113
 0.07662314 0.07686359]"
1020,RAVDESS,WAV2VEC2_LARGE_XLSR,14,66.33333265781403,"[0.03147148 0.03300334 0.03439127 0.0363312  0.04631962 0.06153606
 0.07606934 0.09546495 0.088688   0.08575647 0.08825704 0.07968442
 0.07446649 0.07779924 0.09076109]"
1021,RAVDESS,WAV2VEC2_LARGE_XLSR,15,66.49999916553497,"[0.03110278 0.03200884 0.03202381 0.03321442 0.04248823 0.05565887
 0.06654993 0.07920117 0.07417766 0.07406322 0.0714622  0.07354362
 0.0702274  0.07652977 0.09627345 0.09147461]"
1022,RAVDESS,WAV2VEC2_LARGE_XLSR,16,69.16666626930237,"[0.0304184  0.03089638 0.02991143 0.03066193 0.03785204 0.04742636
 0.05915929 0.0714061  0.06652269 0.06344174 0.05969    0.05859717
 0.05886887 0.06454427 0.08923428 0.09169714 0.10967189]"
1023,RAVDESS,WAV2VEC2_LARGE_XLSR,17,67.83333420753479,"[0.02786797 0.03023088 0.02839025 0.02815152 0.0325015  0.04151915
 0.05053919 0.06141741 0.05611104 0.05278933 0.05206265 0.05058839
 0.05067369 0.05571325 0.07567132 0.08824984 0.12284567 0.09467691]"
1024,RAVDESS,WAV2VEC2_LARGE_XLSR,18,70.66666781902313,"[0.02931875 0.02879188 0.02740594 0.02683176 0.03046057 0.03825353
 0.04554576 0.05625658 0.04982885 0.04650758 0.04670974 0.04602675
 0.0473884  0.05235767 0.06858454 0.08283632 0.10546075 0.09084239
 0.08059223]"
1025,RAVDESS,WAV2VEC2_LARGE_XLSR,19,70.83333432674408,"[0.02542194 0.02804721 0.02621894 0.02600797 0.02799881 0.03378545
 0.0395868  0.049261   0.04499417 0.04030944 0.04153163 0.04053474
 0.04210903 0.04555685 0.06126843 0.0702264  0.10549238 0.0905522
 0.09511067 0.06598592]"
1026,RAVDESS,WAV2VEC2_LARGE_XLSR,20,65.1666671037674,"[0.02587653 0.02573335 0.02504877 0.02513353 0.02643707 0.03297945
 0.03743796 0.04486501 0.04217891 0.03786083 0.03762535 0.03585209
 0.03712933 0.0415419  0.05551204 0.06728782 0.09484191 0.08785826
 0.08976653 0.07039421 0.0586391 ]"
1027,RAVDESS,WAV2VEC2_LARGE_XLSR,21,66.33333563804626,"[0.02647945 0.02505072 0.02342044 0.02513497 0.02634207 0.03188701
 0.03534134 0.04153253 0.03950094 0.03615284 0.035018   0.03442225
 0.03421634 0.03847613 0.04858622 0.05850948 0.08797785 0.08492211
 0.09021822 0.0733078  0.05699127 0.04651207]"
1028,RAVDESS,WAV2VEC2_LARGE_XLSR,22,21.99999988079071,"[0.04355478 0.04361299 0.04361338 0.04362002 0.04362302 0.04362621
 0.04361713 0.04362062 0.04362249 0.04362017 0.04361797 0.04360964
 0.04360715 0.04360986 0.0436165  0.04361945 0.04362868 0.04363701
 0.04364897 0.04364364 0.04364738 0.0436499  0.04033301]"
1029,RAVDESS,WAV2VEC2_LARGE_XLSR,23,18.50000023841858,"[0.04209033 0.04215951 0.04216402 0.04217243 0.04219162 0.04218146
 0.04218482 0.04219636 0.04219526 0.04218478 0.04218915 0.04218366
 0.0421732  0.04217814 0.04217042 0.04218677 0.04222417 0.04223287
 0.042272   0.04224011 0.04230739 0.04232212 0.03580015 0.03579924]"
1030,RAVDESS,WAV2VEC2_LARGE_XLSR,24,13.833333551883698,"[0.04042189 0.04042676 0.04042664 0.04042432 0.04042475 0.04042445
 0.04042524 0.04042579 0.04042613 0.0404257  0.04042588 0.04042534
 0.04042575 0.04042553 0.04042603 0.04042528 0.04042792 0.04042563
 0.04042561 0.04042281 0.04042836 0.04043168 0.03687752 0.03687735
 0.03687767]"
1031,RAVDESS,WAV2VEC2_LARGE_XLSR300M,0,47.49999940395355,[array([1.])]
1032,RAVDESS,WAV2VEC2_LARGE_XLSR300M,1,47.49999940395355,[0.18356305 0.81643698]
1033,RAVDESS,WAV2VEC2_LARGE_XLSR300M,2,52.666667103767395,[0.13199893 0.31462586 0.55337521]
1034,RAVDESS,WAV2VEC2_LARGE_XLSR300M,3,54.83333170413971,[0.08813725 0.16428626 0.34997481 0.39760169]
1035,RAVDESS,WAV2VEC2_LARGE_XLSR300M,4,62.833333015441895,[0.07296513 0.10206563 0.19147678 0.31102099 0.32247148]
1036,RAVDESS,WAV2VEC2_LARGE_XLSR300M,5,61.000001430511475,[0.06412265 0.08362743 0.10836692 0.15814009 0.30370772 0.28203523]
1037,RAVDESS,WAV2VEC2_LARGE_XLSR300M,6,60.999998450279236,"[0.05552762 0.06769095 0.06774449 0.08076868 0.21415956 0.27929677
 0.23481196]"
1038,RAVDESS,WAV2VEC2_LARGE_XLSR300M,7,63.83333206176758,"[0.05075116 0.05382854 0.05629097 0.06044358 0.16013504 0.25291679
 0.24872542 0.11690849]"
1039,RAVDESS,WAV2VEC2_LARGE_XLSR300M,8,61.16666495800018,"[0.0433596  0.04838557 0.04898782 0.05021172 0.12401988 0.23450813
 0.19570716 0.14406079 0.11075929]"
1040,RAVDESS,WAV2VEC2_LARGE_XLSR300M,9,63.83333206176758,"[0.04268313 0.04318625 0.04117554 0.04025139 0.08840102 0.18191599
 0.16475012 0.13929799 0.12835873 0.12997985]"
1041,RAVDESS,WAV2VEC2_LARGE_XLSR300M,10,67.49999821186066,"[0.03945431 0.04083511 0.03785992 0.03635312 0.06495261 0.1450889
 0.12814475 0.11733026 0.1220784  0.14488416 0.12301845]"
1042,RAVDESS,WAV2VEC2_LARGE_XLSR300M,11,68.50000023841858,"[0.03734273 0.03831741 0.03483341 0.03382579 0.04974132 0.11180529
 0.10701144 0.09652245 0.10761642 0.14203857 0.13341167 0.10753349]"
1043,RAVDESS,WAV2VEC2_LARGE_XLSR300M,12,66.83333218097687,"[0.03843312 0.03592517 0.03462726 0.03266674 0.04554514 0.08824008
 0.09058748 0.08826174 0.09873267 0.12193071 0.11656883 0.10820427
 0.10027675]"
1044,RAVDESS,WAV2VEC2_LARGE_XLSR300M,13,70.16666829586029,"[0.03293128 0.03058482 0.03105902 0.02976286 0.03831021 0.06626003
 0.07028244 0.0701228  0.08415871 0.11339317 0.11690946 0.10714751
 0.11173244 0.09734528]"
1045,RAVDESS,WAV2VEC2_LARGE_XLSR300M,14,71.33333384990692,"[0.0309314  0.02970201 0.02854852 0.02903341 0.0374902  0.05468998
 0.06082772 0.06263838 0.0749633  0.09707332 0.10789618 0.09975862
 0.09712768 0.08981808 0.09950124]"
1046,RAVDESS,WAV2VEC2_LARGE_XLSR300M,15,68.50000023841858,"[0.02858584 0.02891012 0.0275075  0.02867565 0.03372865 0.04481401
 0.05172348 0.05515777 0.06811249 0.09135377 0.09757973 0.08924092
 0.08795795 0.08651153 0.09893165 0.08120893]"
1047,RAVDESS,WAV2VEC2_LARGE_XLSR300M,16,69.9999988079071,"[0.02610703 0.02570289 0.0253598  0.02542807 0.02693422 0.03603324
 0.04421476 0.04736471 0.06104218 0.08022443 0.0889132  0.07818156
 0.08607711 0.08191134 0.09659299 0.08353127 0.0863812 ]"
1048,RAVDESS,WAV2VEC2_LARGE_XLSR300M,17,70.333331823349,"[0.02487257 0.02455028 0.02414656 0.02414921 0.02532    0.03098912
 0.03899091 0.04075781 0.05318576 0.06820709 0.07468757 0.06768677
 0.07876781 0.07283676 0.08099866 0.07547641 0.0933409  0.10103579]"
1049,RAVDESS,WAV2VEC2_LARGE_XLSR300M,18,71.99999988079071,"[0.02456538 0.02395716 0.02375509 0.02464694 0.02547532 0.02973129
 0.0371505  0.03680303 0.04831131 0.06241711 0.06933815 0.06023511
 0.06504866 0.05954427 0.06812964 0.06312315 0.07860022 0.09919395
 0.09997368]"
1050,RAVDESS,WAV2VEC2_LARGE_XLSR300M,19,70.16666829586029,"[0.02403467 0.02297819 0.0224805  0.02326937 0.02129931 0.02639119
 0.03247296 0.03021303 0.04105044 0.05495934 0.05541882 0.04935791
 0.05775525 0.0544151  0.06548334 0.05805227 0.07561961 0.09518316
 0.12013532 0.0694302 ]"
1051,RAVDESS,WAV2VEC2_LARGE_XLSR300M,20,69.66666579246521,"[0.02401803 0.02245128 0.02266561 0.0227422  0.02431086 0.02840301
 0.03053331 0.03124413 0.03899783 0.05315072 0.05210429 0.04704716
 0.05289928 0.05201397 0.06060532 0.06060044 0.0665438  0.08680295
 0.1081753  0.07034457 0.04434592]"
